,BedNumber,BathNumber,HouseSize,LotSize,ZipCode,Price
2202,2.0,2.0,1113.0,7405.0,"Los Angeles, CA 90039",1195000.0
2203,21.0,17.0,8633.0,6003.0,"Los Angeles, CA 90044",2480000.0
2204,2.0,1.0,1046.0,4661.0,"Los Angeles, CA 90042",849900.0
2205,5.0,5.0,3677.0,10476.0,"Sherman Oaks, CA 91403",2650000.0
2206,4.0,3.0,2924.0,6747.0,"Encino, CA 91316",1699000.0
2207,2.0,2.0,1309.0,25317.0,"Los Angeles, CA 90049",920000.0
2208,4.0,,1300.0,5407.0,"Los Angeles, CA 90023",650000.0
2209,2.0,2.0,1048.0,,"Playa Del Rey, CA 90293",629000.0
2210,5.0,4.0,3914.0,10039.5,"Los Angeles, CA 90004",3799000.0
2211,3.0,2.0,1012.0,5783.0,"Los Angeles, CA 90042",960000.0
2212,2.0,1.0,1510.0,5750.0,"Los Angeles, CA 90062",795000.0
2213,2.0,1.0,992.0,30991.5,"Los Angeles, CA 90039",1350000.0
2214,,,,1493703.0,"Sunland, CA 91040",3000000.0
2215,4.0,2.0,2261.0,17460.0,"Sylmar, CA 91342",950000.0
2216,4.0,4.5,2691.0,36229.5,"Woodland Hills, CA 91367",2800000.0
2217,2.0,2.0,904.0,40158.0,"Los Angeles, CA 90036",679000.0
2218,5.0,5.5,5900.0,17023.5,"Pacific Palisades, CA 90272",9450000.0
2219,4.0,5.0,5000.0,8186.0,"Studio City, CA 91604",2695000.0
2220,1.0,1.0,1090.0,,"Los Angeles, CA 90013",785000.0
2221,3.0,2.0,1473.0,7637.0,"North Hills, CA 91343",778000.0
2222,,,6802.0,6915.0,"Los Angeles, CA 90066",2400000.0
2223,2.0,2.0,1188.0,73768.5,"Venice, CA 90291",1099000.0
2224,2.0,2.0,1287.0,15277.499999999998,"North Hills, CA 91343",799000.0
2225,3.0,1.5,1156.0,5467.0,"Los Angeles, CA 90066",1400000.0
2226,5.0,8.0,8224.0,44086.5,"Los Angeles, CA 90024",28000000.0
2227,2.0,3.0,1252.0,24007.500000000004,"Valley Village, CA 91607",655000.0
2228,3.0,1.0,1593.0,8244.0,"Arleta, CA 91331",689999.0
2229,4.0,,2800.0,55435.5,"Shadow Hills, CA 91040",1395000.0
2230,2.0,2.0,2022.0,14404.5,"North Hollywood, CA 91606",699000.0
2231,2.0,3.0,1724.0,210829.5,"Northridge, CA 91325",550000.0
2232,3.0,4.0,1628.0,8102.0,"Sylmar, CA 91342",768000.0
2233,2.0,1.0,,2849.0,"Venice, CA 90291",1795000.0
2234,2.0,2.0,1048.0,177218.99999999997,"Playa Del Rey, CA 90293",625000.0
2235,2.0,3.0,1284.0,5403.0,"San Pedro, CA 90731",599000.0
2236,3.0,3.0,1607.0,182893.50000000003,"Porter Ranch, CA 91326",699000.0
2237,2.0,1.0,797.0,6259.0,"Van Nuys, CA 91406",669000.0
2238,2.0,1.0,,2849.0,"Venice, CA 90291",1795000.0
2239,3.0,3.0,2093.0,14404.5,"West Hills, CA 91304",1045200.0
2240,4.0,3.0,2283.0,6569.0,"Los Angeles, CA 90047",949999.0
2241,3.0,2.0,1348.0,4463.0,"Los Angeles, CA 90037",698000.0
2242,4.0,1.0,1232.0,6294.0,"Los Angeles, CA 90042",899000.0
2243,2.0,3.0,2372.0,789191.9999999999,"Los Angeles, CA 90067",1550000.0
2244,1.0,1.0,772.0,86427.0,"Los Angeles, CA 90046",449900.0
2245,2.0,2.0,1048.0,312534.0,"Playa Del Rey, CA 90293",689000.0
2246,5.0,4.0,3891.0,10912.5,"West Hills, CA 91307",1299000.0
2247,4.0,4.0,1564.0,7175.0,"North Hollywood, CA 91606",998000.0
2248,6.0,4.0,5213.0,5249.0,"Los Angeles, CA 90016",1475000.0
2249,4.0,3.5,3366.0,22698.0,"Woodland Hills, CA 91364",1299000.0
2250,4.0,4.0,2018.0,4806.0,"Los Angeles, CA 90016",1299999.0
2251,2.0,2.0,1264.0,83371.5,"Los Angeles, CA 90015",799000.0
2252,3.0,3.0,1490.0,13531.5,"Sherman Oaks, CA 91403",829000.0
2253,3.0,3.0,2439.0,5001.0,"Los Angeles, CA 90039",1695000.0
2254,4.0,3.0,2159.0,6598.0,"Los Angeles, CA 90043",1375000.0
2255,3.0,2.0,1261.0,4500.0,"Culver City, CA 90034",1149000.0
2256,4.0,4.5,2251.0,4996.0,"Los Angeles, CA 90004",2179000.0
2257,1.0,2.0,1390.0,196861.5,"Los Angeles, CA 90028",980000.0
2258,3.0,3.0,2898.0,3811.0,"Venice, CA 90292",2495000.0
2259,3.0,2.0,2037.0,7427.0,"Los Angeles, CA 90036",1649000.0
2260,4.0,3.5,3722.0,13095.0,"Los Angeles, CA 90049",2950000.0
2261,4.0,5.5,3900.0,13531.5,"Los Angeles, CA 90049",4675000.0
2262,4.0,4.0,3286.0,6151.0,"Los Angeles, CA 90068",1990000.0
2263,3.0,2.0,1544.0,5563.0,"Sherman Oaks, CA 91423",1199000.0
2264,6.0,3.0,3666.0,12658.5,"Los Angeles, CA 90019",2199000.0
2265,14.0,13.0,7540.0,7100.0,"Los Angeles, CA 90066",3400000.0
2266,,,,7161.0,"Van Nuys, CA 91406",1200000.0
2267,3.0,4.0,3499.0,85117.5,"Los Angeles, CA 90024",3000000.0
2268,3.0,3.5,2420.0,11349.0,"Los Angeles, CA 90024",6200000.0
2269,3.0,3.0,1770.0,12222.000000000002,"Studio City, CA 91604",885000.0
2270,3.0,2.0,1268.0,6001.0,"Los Angeles, CA 90059",699000.0
2271,3.0,1.0,1096.0,6376.0,,500000.0
2272,3.0,2.0,1061.0,109998.0,"Granada Hills, CA 91344",435800.0
2273,4.0,3.0,2131.0,8435.0,"North Hills, CA 91343",840000.0
2274,2.0,2.0,1075.0,17896.5,"Toluca Lake, CA 91602",599000.0
2275,3.0,2.5,1478.0,39285.0,"Tujunga, CA 91042",639900.0
2276,3.0,1.0,1026.0,3007.0,"Los Angeles, CA 90002",485000.0
2277,1.0,1.0,741.0,16587.0,"Los Angeles, CA 90020",469000.0
2278,1.0,1.0,900.0,30991.5,"Los Angeles, CA 90013",550000.0
2279,3.0,2.0,1340.0,7011.0,"Winnetka, CA 91306",749000.0
2280,5.0,6.5,10280.0,65911.5,"Tarzana, CA 91356",6950000.0
2281,2.0,2.0,1080.0,223488.0,"Los Angeles, CA 90067",899000.0
2282,3.0,1.0,2015.0,6199.0,"Los Angeles, CA 90005",1490000.0
2283,4.0,2.0,1813.0,6600.0,"North Hollywood, CA 91605",899000.0
2284,4.0,2.0,1316.0,7481.0,"Sylmar, CA 91342",699900.0
2285,1.0,1.5,712.0,407254.5,"Encino, CA 91316",245000.0
2286,2.0,2.0,906.0,81189.0,"Los Angeles, CA 90016",540000.0
2287,5.0,3.0,2780.0,5500.0,"Sylmar, CA 91342",1049999.0
2288,1.0,1.0,706.0,17023.5,"West Hollywood, CA 90046",485000.0
2289,3.0,4.0,4134.0,,"Shadow Hills, CA 91040",2100000.0
2290,4.0,4.5,,51507.0,"Los Angeles, CA 90069",6749950.0
2291,4.0,4.0,3416.0,10476.0,"Los Angeles, CA 90019",2475000.0
2292,3.0,3.5,2200.0,4770.0,"Los Angeles, CA 90069",2595000.0
2293,3.0,2.5,1837.0,5010.0,"Venice, CA 90291",1799000.0
2294,2.0,2.0,1143.0,5001.0,"Los Angeles, CA 90042",1495000.0
2295,3.0,2.0,2031.0,7701.0,"Los Angeles, CA 90036",2095000.0
2296,3.0,3.5,3021.0,6403.0,"Los Angeles, CA 90068",2459000.0
2297,10.0,7.0,6280.0,7248.0,"Los Angeles, CA 90038",2490000.0
2298,8.0,7.0,8080.0,5746.0,"Los Angeles, CA 90029",3500000.0
2299,1.0,1.5,912.0,53689.5,"Los Angeles, CA 90046",659000.0
2300,1.0,1.0,726.0,18333.0,"Los Angeles, CA 90027",599999.0
2301,3.0,2.0,1458.0,7009.0,"Torrance, CA 90501",799000.0
2302,4.0,3.0,2957.0,7431.0,"Sherman Oaks, CA 91423",2250000.0
2303,4.0,3.5,5000.0,2522.0,"Venice, CA 90291",8500000.0
2304,3.0,2.0,1916.0,5044.0,"Los Angeles, CA 90035",1695000.0
2305,5.0,5.0,4800.0,20079.0,"Los Angeles, CA 90046",5995000.0
2306,4.0,3.0,2130.0,5596.0,"Encino, CA 91316",1299300.0
2307,4.0,7.0,4182.0,2522.0,"Venice, CA 90291",5900000.0
2308,,,,6499.0,"Los Angeles, CA 90026",1320000.0
2309,2.0,2.0,1232.0,5942.0,"Los Angeles, CA 90066",1595000.0
2310,3.0,1.5,1465.0,5227.0,"Los Angeles, CA 90037",649000.0
2311,4.0,,2118.0,5727.0,"Los Angeles, CA 90044",690000.0
2312,2.0,3.0,1175.0,48451.50000000001,"Panorama City, CA 91402",385000.0
2313,1.0,1.0,803.0,14841.000000000002,"San Pedro, CA 90731",340000.0
2314,2.0,1.0,769.0,5399.0,"Los Angeles, CA 90059",540000.0
2315,8.0,,1678.0,4912.0,"Los Angeles, CA 90001",599000.0
2316,2.0,2.0,963.0,33610.5,"Los Angeles, CA 90064",649000.0
2317,37.0,32.0,20449.0,13968.0,"Los Angeles, CA 90016",10000000.0
2318,2.0,2.0,1053.0,223488.0,"Los Angeles, CA 90067",850000.0
2319,4.0,2.5,1902.0,4049.0,"San Pedro, CA 90731",819999.0
2320,3.0,2.0,1390.0,8006.0,"Panorama City, CA 91402",725000.0
2321,,,,6543.0,"Los Angeles, CA 90032",99000.0
2322,3.0,2.0,1330.0,6258.0,"Los Angeles, CA 90032",749000.0
2323,3.0,,1496.0,5362.0,"Los Angeles, CA 90003",599000.0
2324,3.0,2.0,1584.0,10039.5,"Northridge, CA 91325",988000.0
2325,3.0,2.0,1189.0,8405.0,"Mission Hills, CA 91345",739000.0
2326,2.0,2.0,1005.0,19206.0,"Los Angeles, CA 90028",680000.0
2327,3.0,3.0,1390.0,5410.0,"Los Angeles, CA 90003",820000.0
2328,6.0,7.5,5485.0,7375.0,"Los Angeles, CA 90004",3850000.0
2329,3.0,2.0,1585.0,6364.0,"Westchester, CA 90045",1275000.0
2330,3.0,2.0,2438.0,6759.0,"Sherman Oaks, CA 91403",1594000.0
2331,4.0,5.0,3438.0,7626.0,"Woodland Hills, CA 91364",1595000.0
2332,4.0,4.0,2191.0,12222.000000000002,"Sun Valley, CA 91352",1250000.0
2333,8.0,8.0,4200.0,8978.0,"Los Angeles, CA 90026",2500000.0
2334,3.0,2.0,1417.0,6247.0,"Woodland Hills, CA 91364",1070000.0
2335,3.0,1.0,991.0,2715.0,"County Los Angeles, CA 90042",895000.0
2336,4.0,3.0,3001.0,4839.0,"Los Angeles, CA 90034",1499000.0
2337,2.0,3.0,1170.0,25753.5,"Playa Vista, CA 90094",980000.0
2338,4.0,1.0,2542.0,7102.0,,1350000.0
2339,4.0,4.0,2907.0,4515.0,"Los Angeles, CA 90068",2499999.0
2340,6.0,4.0,3304.0,4922.0,"Los Angeles, CA 90026",2100000.0
2341,4.0,3.0,,74641.5,"Encino, CA 91436",3795000.0
2342,4.0,3.0,2551.0,6499.0,"Pacific Palisades, CA 90272",3695000.0
2343,10.0,6.0,4328.0,19642.5,"Los Angeles, CA 90028",3250000.0
2344,6.0,8.0,3841.0,2849.0,"Venice, CA 90291",4295000.0
2345,15.0,15.0,10128.0,10039.5,"Los Angeles, CA 90008",2750000.0
2346,3.0,2.0,1977.0,6355.0,,1995000.0
2347,2.0,2.5,1604.0,7876.0,"Los Angeles, CA 90049",1325000.0
2348,8.0,9.0,4752.0,6275.0,"Los Angeles, CA 90034",3595000.0
2349,14.0,14.0,8816.0,8237.0,"Los Angeles, CA 90008",2595000.0
2350,6.0,4.0,4500.0,7653.0,"Los Angeles, CA 90046",3799000.0
2351,3.0,2.5,2989.0,,"Los Angeles, CA 90024",4699900.0
2352,3.0,2.0,1420.0,1374975.0,"Harbor City, CA 90710",228000.0
2353,7.0,7.5,5881.0,43650.0,"Los Angeles, CA 90024",12950000.0
2354,5.0,6.5,,25317.0,"Los Angeles, CA 90069",23995000.0
2355,2.0,2.0,1275.0,39721.5,"North Hills, CA 91343",458000.0
2356,2.0,2.5,1373.0,13095.0,"Los Angeles, CA 90035",899000.0
2357,4.0,6.0,3592.0,6266.0,"Los Angeles, CA 90044",850000.0
2358,3.0,2.0,1398.0,4889.0,,749000.0
2359,8.0,9.5,13619.0,99085.5,"Chatsworth, CA 91311",5995000.0
2360,1.0,1.0,830.0,64165.5,"Los Angeles, CA 90010",581000.0
2361,2.0,2.0,1321.0,17896.5,"Los Angeles, CA 90020",639900.0
2362,,,,5719.0,"Los Angeles, CA 90065",245000.0
2363,2.0,2.0,1025.0,57618.0,"Canoga Park, CA 91304",425000.0
2364,2.0,2.0,1100.0,,"Los Angeles, CA 90042",549000.0
2365,3.0,2.0,1532.0,6368.0,"Van Nuys, CA 91411",799000.0
2366,4.0,2.0,1530.0,4509.0,"Lincoln Heights, CA 90031",850000.0
2367,2.0,2.0,940.0,103450.5,"Encino, CA 91316",469000.0
2368,3.0,2.0,1640.0,9009.0,"Granada Hills, CA 91344",850000.0
2369,2.0,2.0,1300.0,16587.0,"Toluca Lake, CA 91602",650000.0
2370,3.0,2.0,1366.0,17460.0,"Winnetka, CA 91306",780000.0
2371,2.0,2.0,1580.0,6752.0,"San Pedro, CA 90732",700000.0
2372,3.0,1.0,1075.0,9466.0,"Northridge, CA 91324",674900.0
2373,3.0,2.5,2056.0,5851.0,"Los Angeles, CA 90048",2475000.0
2374,1.0,1.0,760.0,99085.5,"Los Angeles, CA 90017",690000.0
2375,4.0,2.0,1854.0,6752.0,"Sherman Oaks, CA 91411",1185000.0
2376,1.0,1.0,622.0,40158.0,"Los Angeles, CA 90036",515000.0
2377,4.0,2.0,1366.0,6949.0,"North Hollywood, CA 91605",715000.0
2378,3.0,2.0,1664.0,7161.0,"Los Angeles, CA 90004",1649000.0
2379,2.0,2.0,1071.0,93411.0,"Los Angeles, CA 90027",919000.0
2380,5.0,5.5,4057.0,5952.0,"Studio City, CA 91604",2099000.0
2381,4.0,2.0,1623.0,6736.0,"San Pedro, CA 90731",836500.0
2382,3.0,2.0,1392.0,8405.0,"Woodland Hills, CA 91364",949900.0
2383,,,1591.0,21825.0,"Reseda, CA 91335",1000000.0
2384,,,1699.0,21825.0,"Reseda, CA 91335",1000000.0
2385,4.0,3.0,3515.0,5703.0,"Los Angeles, CA 90041",3199000.0
2386,4.0,3.0,1567.0,5754.0,"Los Angeles, CA 90039",1475000.0
2387,2.0,1.0,1120.0,6101.0,"San Pedro, CA 90731",795000.0
2388,1.0,1.0,960.0,15714.0,"Los Angeles, CA 90034",660000.0
2389,3.0,3.5,2154.0,31428.0,"Los Angeles, CA 90036",2150000.0
2390,3.0,3.0,1850.0,19642.5,"Los Angeles, CA 90025",1375000.0
2391,3.0,2.0,1461.0,5502.0,"Los Angeles, CA 90066",1749000.0
2392,4.0,4.0,3400.0,13095.0,"Los Angeles, CA 90046",2799999.0
2393,3.0,4.0,3823.0,17023.5,"Los Angeles, CA 90049",5950000.0
2394,2.0,2.0,,,"Sylmar, CA 91342",105000.0
2395,,,,15714.0,"Los Angeles, CA 90032",75000.0
2396,2.0,2.0,1060.0,64602.0,"Los Angeles, CA 90012",450000.0
2397,2.0,3.0,1127.0,26626.5,"Van Nuys, CA 91405",479000.0
2398,6.0,5.0,5496.0,7767.0,"Los Angeles, CA 90006",1449700.0
2399,,,,4362.0,"Los Angeles, CA 90041",175000.0
2400,2.0,1.0,962.0,2866.0,"Venice, CA 90291",1817000.0
2401,,,1200.0,4844.0,"Los Angeles, CA 90047",540000.0
2402,5.0,3.0,2696.0,6499.0,"Los Angeles, CA 90005",1990000.0
2403,3.0,2.0,1230.0,11349.0,"Sun Valley, CA 91352",599900.0
2404,2.0,2.0,971.0,166306.5,"Van Nuys, CA 91405",367000.0
2405,3.0,3.0,1654.0,37102.5,"North Hills, CA 91343",583000.0
2406,2.0,1.0,942.0,6260.0,"Los Angeles, CA 90003",479000.0
2407,3.0,3.0,2214.0,7845.0,"Valley Glen, CA 91401",985000.0
2408,3.0,1.5,1334.0,5571.0,"Los Angeles, CA 90044",620000.0
2409,4.0,2.0,1640.0,7202.0,"Sun Valley, CA 91352",675000.0
2410,2.0,3.0,1544.0,56308.5,"Encino, CA 91316",526000.0
2411,2.0,1.0,851.0,2340.0,"Los Angeles, CA 90016",660000.0
2412,2.0,1.0,613.0,4192.0,"Los Angeles, CA 90033",529000.0
2413,2.0,2.0,1626.0,77260.5,"Encino, CA 91316",599000.0
2414,9.0,3.0,2018.0,9504.0,"Los Angeles, CA 90044",829900.0
2415,4.0,2.5,1715.0,27063.0,"Canoga Park, CA 91304",715000.0
2416,1.0,1.0,728.0,14404.5,"Westwood Century City, CA 90024",565000.0
2417,3.0,2.0,1405.0,5501.0,"Harbor City, CA 90710",790000.0
2418,6.0,3.0,2011.0,6000.0,,719000.0
2419,5.0,4.0,1700.0,6000.0,"Los Angeles, CA 90033",880000.0
2420,2.0,2.0,1387.0,116545.5,"Los Angeles, CA 90036",789000.0
2421,3.0,3.0,1870.0,5600.0,"Los Angeles, CA 90019",1085000.0
2422,4.0,2.5,1675.0,14404.5,"West Hills, CA 91307",1000000.0
2423,1.0,1.0,1010.0,41467.5,"Los Angeles, CA 90015",680000.0
2424,4.0,2.5,2520.0,14841.000000000002,"Woodland Hills, CA 91367",1315000.0
2425,3.0,2.0,2458.0,5001.0,"San Pedro, CA 90731",899000.0
2426,,,2760.0,3016.0,"San Pedro, CA 90731",1045000.0
2427,2.0,2.5,1306.0,4825.0,"Los Angeles, CA 90066",789000.0
2428,3.0,2.0,1276.0,7872.0,"Northridge, CA 91343",645000.0
2429,3.0,2.0,1414.0,7545.0,"Sun Valley, CA 91352",799999.0
2430,2.0,2.0,1370.0,56308.5,"Los Angeles, CA 90048",3450000.0
2431,4.0,3.0,1842.0,5258.0,"Los Angeles, CA 90034",1570000.0
2432,2.0,2.5,1750.0,37975.5,"Los Angeles, CA 90024",1898000.0
2433,3.0,2.0,2010.0,6504.0,"Los Angeles, CA 90064",2400000.0
2434,4.0,3.5,2233.0,5109.0,"San Pedro, CA 90732",1210245.0
2435,3.0,3.0,1342.0,5920.0,"Sylmar, CA 91342",800000.0
2436,6.0,4.5,2540.0,3251.0,"Los Angeles, CA 90059",625000.0
2437,3.0,1.0,1097.0,5201.0,"Los Angeles, CA 90003",545000.0
2438,2.0,2.0,1218.0,,"Los Angeles, CA 90077",849000.0
2439,6.0,4.0,2592.0,6212.0,"Wilmington, CA 90744",849999.0
2440,,,1689.0,5670.0,"Los Angeles, CA 90044",630000.0
2441,3.0,2.0,1582.0,7200.0,"Winnetka, CA 91306",689000.0
2442,2.0,2.0,1178.0,154521.0,"Pacoima, CA 91331",475000.0
2443,4.0,3.0,1911.0,5222.0,"Los Angeles, CA 90037",785000.0
2444,2.0,2.0,1010.0,70713.0,"Woodland Hills, CA 91367",530000.0
2445,2.0,1.0,855.0,,"Tarzana, CA 91356",425000.0
2446,2.0,1.0,780.0,234837.0,"Tarzana, CA 91356",370000.0
2447,2.0,2.0,861.0,30991.5,"Los Angeles, CA 90034",599000.0
2448,3.0,2.0,1560.0,4861.0,"Los Angeles, CA 90006",939500.0
2449,2.0,2.0,1332.0,361858.49999999994,"Pacific Palisades, CA 90272",999000.0
2450,5.0,3.0,1614.0,6504.0,"Los Angeles, CA 90002",749900.0
2451,6.0,5.5,3800.0,6900.0,"Encino, CA 91316",2995000.0
2452,5.0,3.0,1980.0,6249.0,"Reseda, CA 91335",799000.0
2453,3.0,2.0,1535.0,4179.0,"Los Angeles, CA 90008",989900.0
2454,4.0,3.0,2574.0,6071.0,"Van Nuys, CA 91406",1040300.0
2455,5.0,3.0,2377.0,12222.000000000002,"Northridge, CA 91326",950000.0
2456,3.0,2.0,1578.0,7766.0,"North Hills, CA 91343",784500.0
2457,2.0,2.0,1130.0,29682.000000000004,"Los Angeles, CA 90045",714900.0
2458,2.0,2.0,1575.0,178092.0,"Los Angeles, CA 90067",1289000.0
2459,3.0,2.0,1528.0,5907.0,"Los Angeles, CA 90006",1417000.0
2460,4.0,2.5,2569.0,15714.0,"Woodland Hills, CA 91367",1500000.0
2461,3.0,3.0,1844.0,2208.0,"Venice, CA 90291",1880000.0
2462,4.0,3.0,2196.0,6456.0,"Studio City, CA 91604",1749000.0
2463,4.0,3.5,4855.0,10912.5,"Northridge, CA 91324",2427500.0
2464,,,2299.0,6524.0,"Los Angeles, CA 90063",799000.0
2465,3.0,2.0,1370.0,6824.0,"Los Angeles, CA 90061",1900000.0
2466,3.0,2.0,1160.0,9897.0,"Los Angeles, CA 90006",729000.0
2467,6.0,4.5,3051.0,7584.0,"North Hollywood, CA 91606",1599995.0
2468,5.0,5.5,3944.0,8947.0,"Los Angeles, CA 90019",2484000.0
2469,5.0,3.0,2527.0,14841.000000000002,"Woodland Hills, CA 91367",1499000.0
2470,3.0,2.0,1600.0,7750.0,"Granada Hills, CA 91343",949000.0
2471,4.0,2.5,1974.0,5591.0,"Los Angeles, CA 90065",1258000.0
2472,5.0,3.5,2404.0,8056.0,"Sherman Oaks, CA 91403",2075000.0
2473,4.0,4.0,4874.0,31864.5,"Los Angeles, CA 90046",7995000.0
2474,2.0,2.0,1750.0,19206.0,"Los Angeles, CA 90046",2695000.0
2475,5.0,2.0,2181.0,4587.0,"Culver City, CA 90230",1495000.0
2476,3.0,3.5,2942.0,39721.5,"Los Angeles, CA 90024",4395000.0
2477,6.0,5.0,4008.0,6839.0,"Los Angeles, CA 90024",3295000.0
2478,2.0,2.0,1181.0,3406.0,"Los Angeles, CA 90018",599000.0
2479,2.0,2.0,1725.0,,"San Pedro, CA 90732",269000.0
2480,4.0,2.0,1820.0,5934.0,"Los Angeles, CA 90044",699000.0
2481,3.0,1.5,1245.0,3977.0,"Los Angeles, CA 90027",774900.0
2482,3.0,4.0,3564.0,6976.0,"Los Angeles, CA 90069",6200000.0
2483,2.0,2.0,1252.0,21825.0,"Encino, CA 91316",519000.0
2484,3.0,1.5,1240.0,5833.0,"Gardena, CA 90248",649000.0
2485,2.0,1.0,921.0,5436.0,"Los Angeles, CA 90043",685000.0
2486,3.0,2.5,1421.0,6003.0,"Studio City, CA 91604",799000.0
2487,4.0,2.0,2957.0,4800.0,"Los Angeles, CA 90016",995000.0
2488,2.0,3.0,1528.0,6077.0,"Los Angeles, CA 90064",869000.0
2489,3.0,1.0,1461.0,5825.0,"Highland Park, CA 90042",999999.0
2490,3.0,2.0,1658.0,5033.0,"Chatsworth, CA 91311",775000.0
2491,1.0,1.0,908.0,41467.5,"Los Angeles, CA 90015",625000.0
2492,5.0,6.5,10278.0,17023.5,"Beverly Hills, CA 90210",33950000.0
2493,3.0,2.0,1418.0,6050.0,"Reseda, CA 91335",729000.0
2494,3.0,2.5,2315.0,10039.5,"West Hills, CA 91304",1049000.0
2495,4.0,3.5,3075.0,8091.0,"Encino, CA 91436",1650000.0
2496,4.0,3.5,2887.0,30991.5,"Studio City, CA 91604",2995995.0
2497,3.0,2.0,1859.0,2029.0,"Los Angeles, CA 90065",999990.0
2498,5.0,5.5,4215.0,12658.5,"San Pedro, CA 90732",3695000.0
2499,3.0,3.5,1645.0,5101.0,"Los Angeles, CA 90066",1075000.0
2500,3.0,2.0,1387.0,11785.5,"Los Angeles, CA 90061",1900000.0
2501,5.0,5.5,4932.0,6499.0,"Los Angeles, CA 90046",4425000.0
2502,2.0,3.0,1280.0,8428.0,"Los Angeles, CA 90034",850000.0
2503,4.0,4.5,5826.0,45832.5,"Los Angeles, CA 90049",8999000.0
2504,3.0,2.5,2387.0,37975.5,"Los Angeles, CA 90024",1199000.0
2505,2.0,2.0,1225.0,3149.0,"Venice, CA 90291",2099000.0
2506,1.0,1.0,618.0,79879.5,"Los Angeles, CA 90024",575000.0
2507,2.0,2.0,1312.0,8721.0,"Los Angeles, CA 90049",925000.0
2508,2.0,2.0,1901.0,9553.0,"Los Angeles, CA 90065",1199000.0
2509,4.0,4.0,3532.0,8377.0,"Los Angeles, CA 90027",2895000.0
2510,2.0,2.0,1053.0,53253.0,"Playa Vista, CA 90094",799999.0
2511,,,,30118.499999999996,"Los Angeles, CA 90066",7999888.0
2512,5.0,4.0,3467.0,3197.0,"Venice, CA 90291",3995000.0
2513,3.0,4.5,2912.0,789191.9999999999,"Los Angeles, CA 90067",2499000.0
2514,5.0,6.5,6148.0,17896.5,"Los Angeles, CA 90077",4195000.0
2515,5.0,5.5,5410.0,9226.0,"Studio City, CA 91604",4695000.0
2516,3.0,2.0,1550.0,4614.0,"Los Angeles, CA 90019",1449000.0
2517,3.0,3.0,1802.0,5990.0,"Los Angeles, CA 90035",1329000.0
2518,2.0,3.0,2776.0,85117.5,"Los Angeles, CA 90024",2295000.0
2519,3.0,2.5,1651.0,5536.0,"Los Angeles, CA 90066",1895000.0
2520,3.0,2.0,1265.0,,,214000.0
2521,,,3154.0,5401.0,"Los Angeles, CA 90037",599900.0
2522,4.0,3.0,3208.0,24880.499999999996,"Granada Hills, CA 91344",1625000.0
2523,3.0,2.5,1620.0,33174.0,"Canoga Park, CA 91304",569000.0
2524,7.0,4.0,3191.0,7627.0,"Los Angeles, CA 90016",1198000.0
2525,2.0,1.0,1120.0,5123.0,"Los Angeles, CA 90004",915000.0
2526,2.0,2.0,1012.0,236146.5,"Tarzana, CA 91356",459000.0
2527,4.0,3.0,2704.0,8002.0,"North Hills, CA 91343",899000.0
2528,4.0,3.0,1953.0,7499.0,"Northridge, CA 91324",899999.0
2529,2.0,2.0,836.0,100831.5,"San Pedro, CA 90732",447000.0
2530,4.0,2.0,1486.0,7624.0,"Winnetka, CA 91306",925000.0
2531,3.0,2.0,2010.0,5052.0,"Harbor City, CA 90710",875000.0
2532,12.0,4.0,3996.0,6003.0,"Los Angeles, CA 90018",1500000.0
2533,3.0,3.0,2465.0,7785.0,"Porter Ranch, CA 91326",1099950.0
2534,3.0,2.0,1640.0,6900.0,"Los Angeles, CA 90068",1357600.0
2535,4.0,3.0,2358.0,18769.5,"Granada Hills, CA 91344",1250000.0
2536,4.0,2.0,1282.0,4992.0,"Pacoima, CA 91331",675000.0
2537,3.0,2.5,2269.0,20515.5,"Los Angeles, CA 90077",2995000.0
2538,2.0,3.0,1253.0,20515.5,"Porter Ranch, CA 91326",695000.0
2539,4.0,2.0,1560.0,6000.0,"Reseda, CA 91335",749900.0
2540,3.0,2.0,2030.0,17896.5,"Northridge, CA 91324",847000.0
2541,3.0,2.0,1801.0,7296.0,"Van Nuys, CA 91405",849000.0
2542,4.0,2.0,1576.0,8099.0,"North Hills, CA 91343",850000.0
2543,3.0,2.0,1253.0,8431.0,"Arleta, CA 91331",799000.0
2544,3.0,2.0,1574.0,6495.0,"Los Angeles, CA 90032",879000.0
2545,2.0,2.0,1370.0,16150.5,"Los Angeles, CA 90064",799000.0
2546,3.0,3.0,1662.0,17460.0,"West Hollywood, CA 90048",1350000.0
2547,6.0,8.5,6592.0,10476.0,"Los Angeles, CA 90064",6995000.0
2548,10.0,7.0,4261.0,6604.0,"Los Angeles, CA 90028",2300000.0
2549,3.0,2.0,1700.0,6541.0,"Valley Glen, CA 91401",925000.0
2550,5.0,5.0,4354.0,15714.0,"Los Angeles, CA 90049",4950000.0
2551,3.0,2.0,1445.0,15277.499999999998,"Northridge, CA 91325",899000.0
2552,4.0,4.0,4042.0,12658.5,"Los Angeles, CA 90068",3195000.0
2553,2.0,2.0,1791.0,5965.0,"Valley Village, CA 91607",1199000.0
2554,2.0,2.0,1312.0,20952.0,"Los Angeles, CA 90024",895000.0
2555,3.0,2.5,2173.0,7196.0,"Los Angeles, CA 90041",1189000.0
2556,2.0,2.0,1110.0,10039.5,"Los Angeles, CA 90028",900000.0
